model,arm,item,domain,truth,failing,realized_words,n_values,fail_retained,policy_survival,decision,decision_correct,which,which_raw,which_correct,which_unmatched,whichab,whichab_raw,whichab_correct,whichab_abstain,whichab_none,incoherent,nn_decision
grok,vd,clinical_enroll-029,clinical_enroll,DENIED,fasting glucose,22,8,True,0.6666666666666666,DENIED,True,fasting glucose,glucose,True,False,fasting glucose,glucose,True,False,False,False,DENIED
grok,vd,ci_release-000,ci_release,APPROVED,,29,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-001,ci_release,APPROVED,,31,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-002,ci_release,DENIED,line coverage,14,8,True,0.3333333333333333,DENIED,True,line coverage,line coverage,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
grok,vd,ci_release-003,ci_release,DENIED,open severity-one defects,29,14,True,1.0,DENIED,True,UNMATCHED,S1,False,True,UNMATCHED,S1,False,False,False,False,DENIED
grok,vd,ci_release-004,ci_release,DENIED,flaky test count,26,10,True,1.0,DENIED,True,flaky test count,flaky,True,False,flaky test count,flaky,True,False,False,False,DENIED
grok,vd,ci_release-005,ci_release,DENIED,rollback drill success,28,11,True,0.3333333333333333,DENIED,True,rollback drill success,rollback,True,False,rollback drill success,rollback,True,False,False,False,DENIED
grok,vd,ci_release-006,ci_release,DENIED,dependency audit findings,31,13,False,0.6666666666666666,APPROVED,False,NONE,NONE,False,False,NONE,NONE,False,False,True,False,DENIED
grok,vd,ci_release-007,ci_release,APPROVED,,22,10,,0.0,DENIED,False,unit test pass rate,unit test pass rate,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
grok,vd,ci_release-008,ci_release,APPROVED,,35,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-009,ci_release,DENIED,bundle size,16,8,True,0.6666666666666666,DENIED,True,bundle size,bundle size,True,False,bundle size,bundle size,True,False,False,False,DENIED
grok,vd,ci_release-010,ci_release,APPROVED,,22,10,,0.3333333333333333,DENIED,False,dependency audit findings,dependency audit findings,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
grok,vd,ci_release-011,ci_release,APPROVED,,32,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-012,ci_release,DENIED,cold start time,32,14,True,1.0,APPROVED,False,cold start time,cold start,True,False,cold start time,cold start,True,False,False,False,DENIED
grok,vd,ci_release-013,ci_release,APPROVED,,24,9,,0.3333333333333333,DENIED,False,dependency audit findings,dependency audit findings,False,False,dependency audit findings,dependency audit findings,False,False,False,False,DENIED
grok,vd,ci_release-014,ci_release,APPROVED,,26,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-015,ci_release,APPROVED,,18,8,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-016,ci_release,DENIED,error budget remaining,21,11,True,0.6666666666666666,DENIED,True,error budget remaining,error-budget,True,False,error budget remaining,error-budget,True,False,False,False,DENIED
grok,vd,ci_release-017,ci_release,DENIED,cold start time,32,13,True,1.0,DENIED,True,cold start time,cold start,True,False,cold start time,cold start,True,False,False,False,DENIED
grok,vd,ci_release-018,ci_release,APPROVED,,24,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-019,ci_release,APPROVED,,30,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-020,ci_release,DENIED,dependency audit findings,34,14,True,1.0,DENIED,True,UNMATCHED,dep findings,False,True,UNMATCHED,dep findings,False,False,False,False,DENIED
grok,vd,ci_release-021,ci_release,APPROVED,,26,11,,0.3333333333333333,DENIED,False,line coverage,line coverage,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
grok,vd,ci_release-022,ci_release,APPROVED,,36,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-023,ci_release,APPROVED,,34,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-024,ci_release,DENIED,open severity-one defects,31,13,True,1.0,DENIED,True,UNMATCHED,S1 defects,False,True,UNMATCHED,S1 defects,False,False,False,False,DENIED
grok,vd,ci_release-025,ci_release,APPROVED,,30,13,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vd,ci_release-026,ci_release,DENIED,line coverage,26,13,True,1.0,DENIED,True,line coverage,coverage,True,False,line coverage,coverage,True,False,False,False,DENIED
grok,vd,ci_release-027,ci_release,DENIED,open severity-one defects,32,14,True,1.0,DENIED,True,UNMATCHED,sev1,False,True,UNMATCHED,sev1,False,False,False,False,DENIED
grok,vd,ci_release-028,ci_release,DENIED,flaky test count,25,12,True,0.6666666666666666,DENIED,True,flaky test count,flaky,True,False,flaky test count,flaky,True,False,False,False,DENIED
grok,vd,ci_release-029,ci_release,DENIED,peak heap usage,22,9,True,0.6666666666666666,DENIED,True,peak heap usage,heap,True,False,peak heap usage,heap,True,False,False,False,DENIED
grok,vda,ops_incident-000,ops_incident,DENIED,umbilical release delay,9,3,True,1.0,DENIED,True,umbilical release delay,umbilical release delay,True,False,umbilical release delay,umbilical release delay,True,False,False,False,DENIED
grok,vda,ops_incident-001,ops_incident,DENIED,seal torque retention,12,3,True,1.0,DENIED,True,seal torque retention,seal torque,True,False,seal torque retention,seal torque,True,False,False,False,DENIED
grok,vda,ops_incident-002,ops_incident,DENIED,seal torque retention,9,3,True,1.0,DENIED,True,seal torque retention,seal torque retention,True,False,seal torque retention,seal torque retention,True,False,False,False,DENIED
grok,vda,ops_incident-003,ops_incident,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-004,ops_incident,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-005,ops_incident,DENIED,reserve charge margin,7,3,True,1.0,DENIED,True,reserve charge margin,reserve charge,True,False,reserve charge margin,reserve charge,True,False,False,False,DENIED
grok,vda,ops_incident-006,ops_incident,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-007,ops_incident,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-008,ops_incident,DENIED,coolant loop flow rate,9,3,True,1.0,DENIED,True,coolant loop flow rate,coolant,True,False,coolant loop flow rate,coolant,True,False,False,False,DENIED
grok,vda,ops_incident-009,ops_incident,DENIED,battery bus impedance,11,3,True,1.0,DENIED,True,battery bus impedance,battery bus impedance,True,False,battery bus impedance,battery bus,True,False,False,False,DENIED
grok,vda,ops_incident-010,ops_incident,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-011,ops_incident,APPROVED,,8,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-012,ops_incident,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-013,ops_incident,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-014,ops_incident,DENIED,particulate count,10,3,True,1.0,DENIED,True,particulate count,particulate,True,False,particulate count,particulate,True,False,False,False,DENIED
grok,vda,ops_incident-015,ops_incident,DENIED,seal torque retention,8,3,True,1.0,DENIED,True,seal torque retention,seal torque retention,True,False,seal torque retention,seal,True,False,False,False,DENIED
grok,vda,ops_incident-016,ops_incident,DENIED,coolant loop flow rate,12,3,True,1.0,DENIED,True,coolant loop flow rate,coolant loop,True,False,coolant loop flow rate,coolant loop,True,False,False,False,DENIED
grok,vda,ops_incident-017,ops_incident,DENIED,star tracker residual,11,3,True,1.0,DENIED,True,star tracker residual,star tracker,True,False,star tracker residual,star tracker,True,False,False,False,DENIED
grok,vda,ops_incident-018,ops_incident,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-019,ops_incident,APPROVED,,15,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-020,ops_incident,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-021,ops_incident,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-022,ops_incident,DENIED,thermal blanket coverage,12,3,True,1.0,DENIED,True,thermal blanket coverage,thermal blanket,True,False,thermal blanket coverage,thermal blanket,True,False,False,False,DENIED
grok,vda,ops_incident-023,ops_incident,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-024,ops_incident,DENIED,telemetry downlink margin,10,3,True,1.0,DENIED,True,telemetry downlink margin,telemetry downlink margin,True,False,telemetry downlink margin,telemetry downlink margin,True,False,False,False,DENIED
grok,vda,ops_incident-025,ops_incident,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ops_incident-026,ops_incident,DENIED,gyro drift rate,17,3,True,1.0,DENIED,True,gyro drift rate,gyro drift rate,True,False,gyro drift rate,gyro drift rate,True,False,False,False,DENIED
grok,vda,ops_incident-027,ops_incident,DENIED,battery bus impedance,9,3,True,1.0,DENIED,True,battery bus impedance,battery bus impedance,True,False,battery bus impedance,battery bus impedance,True,False,False,False,DENIED
grok,vda,ops_incident-028,ops_incident,DENIED,star tracker residual,10,3,True,1.0,DENIED,True,star tracker residual,star tracker,True,False,star tracker residual,star tracker,True,False,False,False,DENIED
grok,vda,ops_incident-029,ops_incident,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-000,clinical_enroll,DENIED,systolic blood pressure,10,3,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,DENIED
grok,vda,clinical_enroll-001,clinical_enroll,DENIED,triglycerides,9,3,True,1.0,DENIED,True,triglycerides,trig,True,False,triglycerides,trig,True,False,False,False,DENIED
grok,vda,clinical_enroll-002,clinical_enroll,DENIED,systolic blood pressure,10,3,True,1.0,DENIED,True,UNMATCHED,SBP,False,True,UNMATCHED,SBP,False,False,False,False,DENIED
grok,vda,clinical_enroll-003,clinical_enroll,DENIED,creatinine clearance,9,3,True,1.0,DENIED,True,UNMATCHED,CrCl,False,True,UNMATCHED,CrCl,False,False,False,False,DENIED
grok,vda,clinical_enroll-004,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-005,clinical_enroll,DENIED,left ventricular ejection fraction,8,3,True,1.0,DENIED,True,UNMATCHED,LVEF,False,True,UNMATCHED,LVEF,False,False,False,False,DENIED
grok,vda,clinical_enroll-006,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-007,clinical_enroll,DENIED,systolic blood pressure,9,3,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,DENIED
grok,vda,clinical_enroll-008,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-009,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-010,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-011,clinical_enroll,DENIED,estimated glomerular filtration rate,11,3,True,1.0,DENIED,True,UNMATCHED,eGFR,False,True,UNMATCHED,eGFR,False,False,False,False,DENIED
grok,vda,clinical_enroll-012,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-013,clinical_enroll,DENIED,creatinine clearance,9,3,True,1.0,DENIED,True,UNMATCHED,CrCl,False,True,UNMATCHED,CrCl,False,False,False,False,DENIED
grok,vda,clinical_enroll-014,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-015,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-016,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-017,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-018,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-019,clinical_enroll,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-020,clinical_enroll,DENIED,hemoglobin,11,3,True,1.0,DENIED,True,hemoglobin,hemoglobin,True,False,hemoglobin,hemoglobin,True,False,False,False,DENIED
grok,vda,clinical_enroll-021,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-022,clinical_enroll,DENIED,systolic blood pressure,10,3,True,1.0,DENIED,True,UNMATCHED,SBP,False,True,UNMATCHED,SBP,False,False,False,False,DENIED
grok,vda,clinical_enroll-023,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-024,clinical_enroll,DENIED,triglycerides,9,3,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,trig,True,False,False,False,DENIED
grok,vda,clinical_enroll-025,clinical_enroll,DENIED,body mass index,9,3,True,1.0,DENIED,True,UNMATCHED,BMI,False,True,UNMATCHED,BMI,False,False,False,False,DENIED
grok,vda,clinical_enroll-026,clinical_enroll,DENIED,fasting glucose,11,3,True,1.0,DENIED,True,fasting glucose,fasting glucose,True,False,fasting glucose,fasting glucose,True,False,False,False,DENIED
grok,vda,clinical_enroll-027,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,clinical_enroll-028,clinical_enroll,DENIED,creatinine clearance,10,3,True,1.0,DENIED,True,UNMATCHED,CrCl,False,True,UNMATCHED,CrCl,False,False,False,False,DENIED
grok,vda,clinical_enroll-029,clinical_enroll,DENIED,fasting glucose,11,3,True,1.0,DENIED,True,fasting glucose,fasting glucose,True,False,fasting glucose,fasting glucose,True,False,False,False,DENIED
grok,vda,ci_release-000,ci_release,APPROVED,,7,4,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-001,ci_release,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-002,ci_release,DENIED,line coverage,8,3,True,1.0,DENIED,True,UNMATCHED,line cov,False,True,line coverage,line coverage,True,False,False,False,DENIED
grok,vda,ci_release-003,ci_release,DENIED,open severity-one defects,6,4,True,1.0,DENIED,True,UNMATCHED,sev1,False,True,UNMATCHED,sev1,False,False,False,False,DENIED
grok,vda,ci_release-004,ci_release,DENIED,flaky test count,7,3,True,1.0,DENIED,True,flaky test count,flaky,True,False,flaky test count,flaky,True,False,False,False,DENIED
grok,vda,ci_release-005,ci_release,DENIED,rollback drill success,14,3,True,1.0,DENIED,True,rollback drill success,rollback drill,True,False,rollback drill success,rollback drill,True,False,False,False,DENIED
grok,vda,ci_release-006,ci_release,DENIED,dependency audit findings,10,3,True,1.0,DENIED,True,dependency audit findings,findings,True,False,dependency audit findings,findings,True,False,False,False,DENIED
grok,vda,ci_release-007,ci_release,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-008,ci_release,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-009,ci_release,DENIED,bundle size,10,3,True,1.0,DENIED,True,bundle size,bundle size,True,False,bundle size,bundle,True,False,False,False,DENIED
grok,vda,ci_release-010,ci_release,APPROVED,,8,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-011,ci_release,APPROVED,,8,4,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-012,ci_release,DENIED,cold start time,10,3,True,1.0,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,DENIED
grok,vda,ci_release-013,ci_release,APPROVED,,7,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-014,ci_release,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-015,ci_release,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
grok,vda,ci_release-016,ci_release,DENIED,error budget remaining,10,3,True,1.0,DENIED,True,error budget remaining,error budget remaining,True,False,error budget remaining,error budget,True,False,False,False,DENIED
grok,vda,ci_release-017,ci_release,DENIED,cold start time,12,3,True,1.0,DENIED,True,cold start time,cold start,True,False,cold start time,cold start,True,False,False,False,DENIED
grok,vda,ci_release-018,ci_release,APPROVED,,12,4,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
